SimTime,pmbist_output_final_serial_serial_1149_patt_MBIST_ATE_PROD_1_SERV_CLKI125M_P.shema_i3_sw_top_inst.JTAG_TRST_N,pmbist_output_final_serial_serial_1149_patt_MBIST_ATE_PROD_1_SERV_CLKI125M_P.shema_i3_sw_top_inst.JTAG_TCK,pmbist_output_final_serial_serial_1149_patt_MBIST_ATE_PROD_1_SERV_CLKI125M_P.shema_i3_sw_top_inst.JTAG_TMS,pmbist_output_final_serial_serial_1149_patt_MBIST_ATE_PROD_1_SERV_CLKI125M_P.shema_i3_sw_top_inst.JTAG_TDI,pmbist_output_final_serial_serial_1149_patt_MBIST_ATE_PROD_1_SERV_CLKI125M_P.shema_i3_sw_top_inst.JTAG_TDO,pmbist_output_final_serial_serial_1149_patt_MBIST_ATE_PROD_1_SERV_CLKI125M_P.shema_i3_sw_top_inst.SERV_RSTI_N
6298554,1,1,0,0,0,1
6298604,1,0,0,0,0,1
6298654,1,1,0,0,0,1
6298704,1,0,0,0,0,1
6298754,1,1,0,0,0,1
6298804,1,0,0,0,0,1
6298854,1,1,0,0,0,1
6298904,1,0,1,0,0,1
6298954,1,1,1,0,0,1
6299004,1,0,1,0,0,1
6299004.01,1,0,1,0,z,1
6299054,1,1,1,0,z,1
6299104,1,0,0,0,z,1
6299154,1,1,0,0,z,1
6299204,1,0,0,0,z,1
6299254,1,1,0,0,z,1
6299304,1,0,0,0,z,1
6359554,1,1,0,0,z,1
6359604,1,0,1,0,z,1
6359654,1,1,1,0,z,1
6359704,1,0,1,0,z,1
6359754,1,1,1,0,z,1
6359804,1,0,0,0,z,1
6359854,1,1,0,0,z,1
6359904,1,0,0,0,z,1
6359954,1,1,0,0,z,1
6360004,1,0,0,0,z,1
6360004.01,1,0,0,0,1,1
6360054,1,1,0,0,1,1
6360104,1,0,0,0,1,1
6360104.01,1,0,0,0,0,1
6360154,1,1,0,0,0,1
6360204,1,0,0,1,0,1
6360254,1,1,0,1,0,1
6360304,1,0,0,1,0,1
6360354,1,1,0,1,0,1
6360404,1,0,0,0,0,1
6360454,1,1,0,0,0,1
6360504,1,0,0,0,0,1
6360554,1,1,0,0,0,1
6360604,1,0,0,0,0,1
6360654,1,1,0,0,0,1
6360704,1,0,0,0,0,1
6360754,1,1,0,0,0,1
6360804,1,0,0,0,0,1
6360854,1,1,0,0,0,1
6360904,1,0,0,0,0,1
6360954,1,1,0,0,0,1
6361004,1,0,0,0,0,1
6361054,1,1,0,0,0,1
6361104,1,0,0,0,0,1
6361154,1,1,0,0,0,1
6361204,1,0,0,0,0,1
6361254,1,1,0,0,0,1
6361304,1,0,0,0,0,1
6361354,1,1,0,0,0,1
6361404,1,0,0,0,0,1
6361454,1,1,0,0,0,1
6361504,1,0,1,0,0,1
6361554,1,1,1,0,0,1
6361604,1,0,1,0,0,1
6361604.01,1,0,1,0,z,1
6361654,1,1,1,0,z,1
6361704,1,0,1,0,z,1
6361754,1,1,1,0,z,1
6361804,1,0,0,0,z,1
6361854,1,1,0,0,z,1
6361904,1,0,0,0,z,1
6361954,1,1,0,0,z,1
6362004,1,0,0,0,z,1
6362004.01,1,0,0,0,0,1
6362054,1,1,0,0,0,1
6362104,1,0,0,0,0,1
6362154,1,1,0,0,0,1
6362204,1,0,0,0,0,1
6362254,1,1,0,0,0,1
6362304,1,0,0,0,0,1
6362354,1,1,0,0,0,1
6362404,1,0,0,0,0,1
6362454,1,1,0,0,0,1
6362504,1,0,0,0,0,1
6362554,1,1,0,0,0,1
6362604,1,0,0,0,0,1
6362654,1,1,0,0,0,1
6362704,1,0,0,0,0,1
6362754,1,1,0,0,0,1
6362804,1,0,0,0,0,1
6362854,1,1,0,0,0,1
6362904,1,0,0,0,0,1
6362954,1,1,0,0,0,1
6363004,1,0,0,0,0,1
6363054,1,1,0,0,0,1
6363104,1,0,0,0,0,1
6363154,1,1,0,0,0,1
6363204,1,0,0,0,0,1
6363254,1,1,0,0,0,1
6363304,1,0,0,0,0,1
6363354,1,1,0,0,0,1
6363404,1,0,0,0,0,1
6363454,1,1,0,0,0,1
6363504,1,0,0,0,0,1
6363554,1,1,0,0,0,1
6363604,1,0,0,0,0,1
6363654,1,1,0,0,0,1
6363704,1,0,0,0,0,1
6363754,1,1,0,0,0,1
6363804,1,0,0,0,0,1
6363854,1,1,0,0,0,1
6363904,1,0,0,0,0,1
6363954,1,1,0,0,0,1
6364004,1,0,0,0,0,1
6364054,1,1,0,0,0,1
6364104,1,0,0,0,0,1
6364154,1,1,0,0,0,1
6364204,1,0,0,0,0,1
6364254,1,1,0,0,0,1
6364304,1,0,0,0,0,1
6364354,1,1,0,0,0,1
6364404,1,0,0,0,0,1
6364454,1,1,0,0,0,1
6364504,1,0,0,0,0,1
6364554,1,1,0,0,0,1
6364604,1,0,0,0,0,1
6364654,1,1,0,0,0,1
6364704,1,0,0,0,0,1
6364754,1,1,0,0,0,1
6364804,1,0,0,0,0,1
6364854,1,1,0,0,0,1
6364904,1,0,0,0,0,1
6364954,1,1,0,0,0,1
6365004,1,0,0,0,0,1
6365054,1,1,0,0,0,1
6365104,1,0,0,0,0,1
6365154,1,1,0,0,0,1
6365204,1,0,0,0,0,1
6365254,1,1,0,0,0,1
6365304,1,0,0,0,0,1
6365354,1,1,0,0,0,1
6365404,1,0,0,0,0,1
6365454,1,1,0,0,0,1
6365504,1,0,0,0,0,1
6365554,1,1,0,0,0,1
6365604,1,0,0,0,0,1
6365654,1,1,0,0,0,1
6365704,1,0,0,0,0,1
6365754,1,1,0,0,0,1
6365804,1,0,0,0,0,1
6365854,1,1,0,0,0,1
6365904,1,0,0,0,0,1
6365954,1,1,0,0,0,1
6366004,1,0,0,0,0,1
6366054,1,1,0,0,0,1
6366104,1,0,0,0,0,1
6366154,1,1,0,0,0,1
6366204,1,0,0,0,0,1
6366254,1,1,0,0,0,1
6366304,1,0,0,0,0,1
6366354,1,1,0,0,0,1
6366404,1,0,0,0,0,1
6366454,1,1,0,0,0,1
6366504,1,0,0,0,0,1
6366554,1,1,0,0,0,1
6366604,1,0,0,0,0,1
6366654,1,1,0,0,0,1
6366704,1,0,0,0,0,1
6366754,1,1,0,0,0,1
6366804,1,0,0,0,0,1
6366854,1,1,0,0,0,1
6366904,1,0,0,0,0,1
6366954,1,1,0,0,0,1
6367004,1,0,0,0,0,1
6367054,1,1,0,0,0,1
6367104,1,0,0,0,0,1
6367154,1,1,0,0,0,1
6367204,1,0,0,0,0,1
6367254,1,1,0,0,0,1
6367304,1,0,0,0,0,1
6367354,1,1,0,0,0,1
6367404,1,0,0,0,0,1
6367454,1,1,0,0,0,1
6367504,1,0,0,0,0,1
6367554,1,1,0,0,0,1
6367604,1,0,0,0,0,1
6367654,1,1,0,0,0,1
6367704,1,0,0,0,0,1
6367754,1,1,0,0,0,1
6367804,1,0,0,0,0,1
6367854,1,1,0,0,0,1
6367904,1,0,0,0,0,1
6367954,1,1,0,0,0,1
6368004,1,0,0,0,0,1
6368054,1,1,0,0,0,1
6368104,1,0,0,0,0,1
6368154,1,1,0,0,0,1
6368204,1,0,0,0,0,1
6368254,1,1,0,0,0,1
6368304,1,0,0,0,0,1
6368354,1,1,0,0,0,1
6368404,1,0,0,0,0,1
6368454,1,1,0,0,0,1
6368504,1,0,0,0,0,1
6368554,1,1,0,0,0,1
6368604,1,0,0,0,0,1
6368654,1,1,0,0,0,1
6368704,1,0,0,0,0,1
6368754,1,1,0,0,0,1
6368804,1,0,0,0,0,1
6368854,1,1,0,0,0,1
6368904,1,0,0,0,0,1
6368954,1,1,0,0,0,1
6369004,1,0,0,0,0,1
6369054,1,1,0,0,0,1
6369104,1,0,0,0,0,1
6369154,1,1,0,0,0,1
6369204,1,0,0,0,0,1
6369254,1,1,0,0,0,1
6369304,1,0,0,0,0,1
6369354,1,1,0,0,0,1
6369404,1,0,0,0,0,1
6369454,1,1,0,0,0,1
6369504,1,0,0,0,0,1
6369554,1,1,0,0,0,1
6369604,1,0,0,0,0,1
6369654,1,1,0,0,0,1
6369704,1,0,0,0,0,1
6369754,1,1,0,0,0,1
6369804,1,0,0,0,0,1
6369854,1,1,0,0,0,1
6369904,1,0,0,0,0,1
6369954,1,1,0,0,0,1
6370004,1,0,0,0,0,1
6370054,1,1,0,0,0,1
6370104,1,0,0,0,0,1
6370154,1,1,0,0,0,1
6370204,1,0,0,0,0,1
6370254,1,1,0,0,0,1
6370304,1,0,0,0,0,1
6370354,1,1,0,0,0,1
6370404,1,0,0,0,0,1
6370454,1,1,0,0,0,1
6370504,1,0,0,0,0,1
6370554,1,1,0,0,0,1
6370604,1,0,0,0,0,1
6370654,1,1,0,0,0,1
6370704,1,0,0,0,0,1
6370754,1,1,0,0,0,1
6370804,1,0,0,0,0,1
6370804.01,1,0,0,0,1,1
6370854,1,1,0,0,1,1
6370904,1,0,0,0,1,1
6370954,1,1,0,0,1,1
6371004,1,0,0,0,1,1
6371004.01,1,0,0,0,0,1
6371054,1,1,0,0,0,1
6371104,1,0,0,0,0,1
6371154,1,1,0,0,0,1
6371204,1,0,0,0,0,1
6371254,1,1,0,0,0,1
6371304,1,0,0,0,0,1
6371354,1,1,0,0,0,1
6371404,1,0,0,0,0,1
6371454,1,1,0,0,0,1
6371504,1,0,0,0,0,1
6371554,1,1,0,0,0,1
6371604,1,0,0,0,0,1
6371654,1,1,0,0,0,1
6371704,1,0,0,0,0,1
6371754,1,1,0,0,0,1
6371804,1,0,0,0,0,1
6371854,1,1,0,0,0,1
6371904,1,0,0,0,0,1
6371954,1,1,0,0,0,1
6372004,1,0,0,0,0,1
6372054,1,1,0,0,0,1
6372104,1,0,0,0,0,1
6372154,1,1,0,0,0,1
6372204,1,0,0,0,0,1
6372254,1,1,0,0,0,1
6372304,1,0,0,0,0,1
6372354,1,1,0,0,0,1
6372404,1,0,0,0,0,1
6372454,1,1,0,0,0,1
6372504,1,0,0,0,0,1
6372554,1,1,0,0,0,1
6372604,1,0,0,0,0,1
6372654,1,1,0,0,0,1
6372704,1,0,0,0,0,1
6372754,1,1,0,0,0,1
6372804,1,0,0,0,0,1
6372854,1,1,0,0,0,1
6372904,1,0,0,0,0,1
6372954,1,1,0,0,0,1
6373004,1,0,0,0,0,1
6373054,1,1,0,0,0,1
6373104,1,0,0,0,0,1
6373154,1,1,0,0,0,1
6373204,1,0,0,0,0,1
6373254,1,1,0,0,0,1
6373304,1,0,0,0,0,1
6373354,1,1,0,0,0,1
6373404,1,0,0,0,0,1
6373454,1,1,0,0,0,1
6373504,1,0,0,0,0,1
6373554,1,1,0,0,0,1
6373604,1,0,0,0,0,1
6373654,1,1,0,0,0,1
6373704,1,0,0,0,0,1
6373754,1,1,0,0,0,1
6373804,1,0,0,0,0,1
6373854,1,1,0,0,0,1
6373904,1,0,0,0,0,1
6373954,1,1,0,0,0,1
6374004,1,0,0,0,0,1
6374054,1,1,0,0,0,1
6374104,1,0,0,0,0,1
6374154,1,1,0,0,0,1
6374204,1,0,0,0,0,1
6374254,1,1,0,0,0,1
6374304,1,0,0,0,0,1
6374354,1,1,0,0,0,1
6374404,1,0,0,0,0,1
6374454,1,1,0,0,0,1
6374504,1,0,0,0,0,1
6374554,1,1,0,0,0,1
6374604,1,0,0,0,0,1
6374654,1,1,0,0,0,1
6374704,1,0,0,0,0,1
6375904,1,0,1,0,0,1
6375954,1,1,1,0,0,1
6376004,1,0,1,0,0,1
6376004.01,1,0,1,0,z,1
6376054,1,1,1,0,z,1
6376104,1,0,1,0,z,1
6376154,1,1,1,0,z,1
6376204,1,0,1,0,z,1
6376254,1,1,1,0,z,1
6376304,1,0,0,0,z,1
6376354,1,1,0,0,z,1
6376404,1,0,0,0,z,1
6376454,1,1,0,0,z,1
6376504,1,0,0,0,z,1
6376504.01,1,0,0,0,1,1
6376554,1,1,0,0,1,1
6376604,1,0,0,1,1,1
6376604.01,1,0,0,1,0,1
6376654,1,1,0,1,0,1
6376704,1,0,0,0,0,1
6376754,1,1,0,0,0,1
6376804,1,0,0,1,0,1
6376854,1,1,0,1,0,1
6376904,1,0,0,0,0,1
6376954,1,1,0,0,0,1
6377004,1,0,0,0,0,1
6377054,1,1,0,0,0,1
6377104,1,0,0,0,0,1
6377154,1,1,0,0,0,1
6377204,1,0,0,0,0,1
6377254,1,1,0,0,0,1
6377304,1,0,0,0,0,1
6377354,1,1,0,0,0,1
6377404,1,0,0,0,0,1
6377454,1,1,0,0,0,1
6377504,1,0,0,0,0,1
6377554,1,1,0,0,0,1
6377604,1,0,0,0,0,1
6377654,1,1,0,0,0,1
6377704,1,0,0,0,0,1
6377754,1,1,0,0,0,1
6377804,1,0,0,0,0,1
6377854,1,1,0,0,0,1
6377904,1,0,0,0,0,1
6377954,1,1,0,0,0,1
6378004,1,0,1,0,0,1
6378054,1,1,1,0,0,1
6378104,1,0,1,0,0,1
6378104.01,1,0,1,0,z,1
6378154,1,1,1,0,z,1
6378204,1,0,1,0,z,1
6378254,1,1,1,0,z,1
6378304,1,0,0,0,z,1
6378354,1,1,0,0,z,1
6378404,1,0,0,0,z,1
6378454,1,1,0,0,z,1
6378504,1,0,0,0,z,1
6378504.01,1,0,0,0,0,1
6378554,1,1,0,0,0,1
6378604,1,0,0,0,0,1
6378654,1,1,0,0,0,1
6378704,1,0,0,0,0,1
6378754,1,1,0,0,0,1
6378804,1,0,0,0,0,1
6378854,1,1,0,0,0,1
6378904,1,0,0,0,0,1
6378954,1,1,0,0,0,1
6379004,1,0,0,0,0,1
6379054,1,1,0,0,0,1
6379104,1,0,0,0,0,1
6379154,1,1,0,0,0,1
6379204,1,0,0,0,0,1
6379254,1,1,0,0,0,1
6379304,1,0,0,0,0,1
6379354,1,1,0,0,0,1
6379404,1,0,0,0,0,1
6379454,1,1,0,0,0,1
6379504,1,0,0,0,0,1
6379554,1,1,0,0,0,1
6379604,1,0,0,1,0,1
6379604.01,1,0,0,1,1,1
6379654,1,1,0,1,1,1
6379704,1,0,0,0,1,1
6379704.01,1,0,0,0,0,1
6379754,1,1,0,0,0,1
6379804,1,0,0,0,0,1
6379854,1,1,0,0,0,1
6379904,1,0,0,0,0,1
6379954,1,1,0,0,0,1
6380004,1,0,1,0,0,1
6380054,1,1,1,0,0,1
6380104,1,0,1,0,0,1
6380104.01,1,0,1,0,z,1
6380154,1,1,1,0,z,1
6380204,1,0,1,0,z,1
6380254,1,1,1,0,z,1
6380304,1,0,1,0,z,1
6380354,1,1,1,0,z,1
6380404,1,0,0,0,z,1
6380454,1,1,0,0,z,1
6380504,1,0,0,0,z,1
6380554,1,1,0,0,z,1
6380604,1,0,0,0,z,1
6380604.01,1,0,0,0,1,1
6380654,1,1,0,0,1,1
6380704,1,0,0,0,1,1
6380704.01,1,0,0,0,0,1
6380754,1,1,0,0,0,1
6380804,1,0,0,0,0,1
6380854,1,1,0,0,0,1
6380904,1,0,0,1,0,1
6380954,1,1,0,1,0,1
6381004,1,0,0,0,0,1
6381054,1,1,0,0,0,1
6381104,1,0,0,0,0,1
6381154,1,1,0,0,0,1
6381204,1,0,0,0,0,1
6381254,1,1,0,0,0,1
6381304,1,0,0,0,0,1
6381354,1,1,0,0,0,1
6381404,1,0,0,0,0,1
6381454,1,1,0,0,0,1
6381504,1,0,0,0,0,1
6381554,1,1,0,0,0,1
6381604,1,0,0,0,0,1
6381654,1,1,0,0,0,1
6381704,1,0,0,0,0,1
6381754,1,1,0,0,0,1
6381804,1,0,0,0,0,1
6381854,1,1,0,0,0,1
6381904,1,0,0,0,0,1
6381954,1,1,0,0,0,1
6382004,1,0,0,0,0,1
6382054,1,1,0,0,0,1
6382104,1,0,1,0,0,1
6382154,1,1,1,0,0,1
6382204,1,0,1,0,0,1
6382204.01,1,0,1,0,z,1
6382254,1,1,1,0,z,1
6382304,1,0,1,0,z,1
6382354,1,1,1,0,z,1
6382404,1,0,0,0,z,1
6382454,1,1,0,0,z,1
6382504,1,0,0,0,z,1
6382554,1,1,0,0,z,1
6382604,1,0,0,0,z,1
6382604.01,1,0,0,0,0,1
6382654,1,1,0,0,0,1
6382704,1,0,0,0,0,1
6382754,1,1,0,0,0,1
6382804,1,0,0,0,0,1
6382854,1,1,0,0,0,1
6382904,1,0,0,0,0,1
6382954,1,1,0,0,0,1
6383004,1,0,0,0,0,1
6383054,1,1,0,0,0,1
6383104,1,0,0,0,0,1
6383154,1,1,0,0,0,1
6383204,1,0,0,0,0,1
6383254,1,1,0,0,0,1
6383304,1,0,0,0,0,1
6383354,1,1,0,0,0,1
6383404,1,0,0,0,0,1
6383454,1,1,0,0,0,1
6383504,1,0,0,0,0,1
6383554,1,1,0,0,0,1
6383604,1,0,0,0,0,1
6383654,1,1,0,0,0,1
6383704,1,0,0,0,0,1
6383754,1,1,0,0,0,1
6383804,1,0,0,0,0,1
6383854,1,1,0,0,0,1
6383904,1,0,0,0,0,1
6383954,1,1,0,0,0,1
6384004,1,0,0,0,0,1
6384054,1,1,0,0,0,1
6384104,1,0,0,0,0,1
6384154,1,1,0,0,0,1
6384204,1,0,0,0,0,1
6384254,1,1,0,0,0,1
6384304,1,0,0,0,0,1
6384354,1,1,0,0,0,1
6384404,1,0,0,0,0,1
6384454,1,1,0,0,0,1
6384504,1,0,0,0,0,1
6384554,1,1,0,0,0,1
6384604,1,0,0,0,0,1
6384654,1,1,0,0,0,1
6384704,1,0,0,0,0,1
6384754,1,1,0,0,0,1
6384804,1,0,0,0,0,1
6384854,1,1,0,0,0,1
6384904,1,0,0,0,0,1
6384954,1,1,0,0,0,1
6385004,1,0,0,0,0,1
6385054,1,1,0,0,0,1
6385104,1,0,0,0,0,1
6385154,1,1,0,0,0,1
6385204,1,0,0,0,0,1
6385254,1,1,0,0,0,1
6385304,1,0,0,0,0,1
6385354,1,1,0,0,0,1
6385404,1,0,0,0,0,1
6385454,1,1,0,0,0,1
6385504,1,0,0,0,0,1
6385554,1,1,0,0,0,1
6385604,1,0,0,0,0,1
6385654,1,1,0,0,0,1
6385704,1,0,0,0,0,1
6385754,1,1,0,0,0,1
6385804,1,0,0,0,0,1
6385854,1,1,0,0,0,1
6385904,1,0,0,0,0,1
6385954,1,1,0,0,0,1
6386004,1,0,0,0,0,1
6386054,1,1,0,0,0,1
6386104,1,0,0,0,0,1
6386154,1,1,0,0,0,1
6386204,1,0,0,0,0,1
6386254,1,1,0,0,0,1
6386304,1,0,0,0,0,1
6386354,1,1,0,0,0,1
6386404,1,0,0,0,0,1
6386454,1,1,0,0,0,1
6386504,1,0,0,0,0,1
6386554,1,1,0,0,0,1
6386604,1,0,0,0,0,1
6386654,1,1,0,0,0,1
6386704,1,0,0,0,0,1
6386754,1,1,0,0,0,1
6386804,1,0,0,0,0,1
6386854,1,1,0,0,0,1
6386904,1,0,0,0,0,1
6386954,1,1,0,0,0,1
6387004,1,0,0,0,0,1
6387054,1,1,0,0,0,1
6387104,1,0,0,0,0,1
6387154,1,1,0,0,0,1
6387204,1,0,0,0,0,1
6387254,1,1,0,0,0,1
6387304,1,0,0,0,0,1
6387354,1,1,0,0,0,1
6387404,1,0,0,0,0,1
6387454,1,1,0,0,0,1
6387504,1,0,0,0,0,1
6387554,1,1,0,0,0,1
6387604,1,0,0,0,0,1
6387654,1,1,0,0,0,1
6387704,1,0,0,0,0,1
6387754,1,1,0,0,0,1
6387804,1,0,0,0,0,1
6387854,1,1,0,0,0,1
6387904,1,0,0,0,0,1
6387954,1,1,0,0,0,1
6388004,1,0,0,0,0,1
6388054,1,1,0,0,0,1
6388104,1,0,0,0,0,1
6388154,1,1,0,0,0,1
6388204,1,0,0,0,0,1
6388254,1,1,0,0,0,1
6388304,1,0,0,0,0,1
6388354,1,1,0,0,0,1
6388404,1,0,0,0,0,1
6388454,1,1,0,0,0,1
6388504,1,0,0,0,0,1
6388554,1,1,0,0,0,1
6388604,1,0,0,0,0,1
6388654,1,1,0,0,0,1
6388704,1,0,0,0,0,1
6388754,1,1,0,0,0,1
6388804,1,0,0,0,0,1
6388854,1,1,0,0,0,1
6388904,1,0,0,0,0,1
6388954,1,1,0,0,0,1
6389004,1,0,0,0,0,1
6389054,1,1,0,0,0,1
6389104,1,0,0,0,0,1
6389154,1,1,0,0,0,1
6389204,1,0,0,0,0,1
6389254,1,1,0,0,0,1
6389304,1,0,0,0,0,1
6389354,1,1,0,0,0,1
6389404,1,0,0,0,0,1
6389454,1,1,0,0,0,1
6389504,1,0,0,0,0,1
6389554,1,1,0,0,0,1
6389604,1,0,0,0,0,1
6389654,1,1,0,0,0,1
6389704,1,0,0,0,0,1
6389754,1,1,0,0,0,1
6389804,1,0,0,0,0,1
6389854,1,1,0,0,0,1
6389904,1,0,0,0,0,1
6389954,1,1,0,0,0,1
6390004,1,0,0,0,0,1
6390054,1,1,0,0,0,1
6390104,1,0,0,0,0,1
6390154,1,1,0,0,0,1
6390204,1,0,0,0,0,1
6390254,1,1,0,0,0,1
6390304,1,0,0,0,0,1
6390354,1,1,0,0,0,1
6390404,1,0,0,0,0,1
6390454,1,1,0,0,0,1
6390504,1,0,0,0,0,1
6390554,1,1,0,0,0,1
6390604,1,0,0,0,0,1
6390654,1,1,0,0,0,1
6390704,1,0,0,0,0,1
6390754,1,1,0,0,0,1
6390804,1,0,0,0,0,1
6390854,1,1,0,0,0,1
6390904,1,0,0,0,0,1
6390954,1,1,0,0,0,1
6391004,1,0,0,0,0,1
6391054,1,1,0,0,0,1
6391104,1,0,0,0,0,1
6391154,1,1,0,0,0,1
6391204,1,0,0,0,0,1
6391254,1,1,0,0,0,1
6391304,1,0,0,0,0,1
6391354,1,1,0,0,0,1
6391404,1,0,0,0,0,1
6391454,1,1,0,0,0,1
6391504,1,0,0,0,0,1
6391554,1,1,0,0,0,1
6391604,1,0,0,0,0,1
6391654,1,1,0,0,0,1
6391704,1,0,0,0,0,1
6391754,1,1,0,0,0,1
6391804,1,0,0,0,0,1
6391854,1,1,0,0,0,1
6391904,1,0,0,0,0,1
6391954,1,1,0,0,0,1
6392004,1,0,0,0,0,1
6392054,1,1,0,0,0,1
6392104,1,0,0,0,0,1
6392154,1,1,0,0,0,1
6392204,1,0,0,0,0,1
6392254,1,1,0,0,0,1
6392304,1,0,0,0,0,1
6392354,1,1,0,0,0,1
6392404,1,0,0,0,0,1
6392454,1,1,0,0,0,1
6392504,1,0,0,0,0,1
6392554,1,1,0,0,0,1
6392604,1,0,0,0,0,1
6392654,1,1,0,0,0,1
6392704,1,0,0,0,0,1
6392754,1,1,0,0,0,1
6392804,1,0,0,0,0,1
6392854,1,1,0,0,0,1
6392904,1,0,0,0,0,1
6392954,1,1,0,0,0,1
6393004,1,0,0,0,0,1
6393054,1,1,0,0,0,1
6393104,1,0,0,0,0,1
6393154,1,1,0,0,0,1
6393204,1,0,0,0,0,1
6393254,1,1,0,0,0,1
6393304,1,0,0,0,0,1
6393354,1,1,0,0,0,1
6393404,1,0,0,0,0,1
6393454,1,1,0,0,0,1
6393504,1,0,0,0,0,1
6393554,1,1,0,0,0,1
6393604,1,0,0,1,0,1
6393604.01,1,0,0,1,1,1
6393654,1,1,0,1,1,1
6393704,1,0,0,0,1,1
6393704.01,1,0,0,0,0,1
6393754,1,1,0,0,0,1
6393804,1,0,0,1,0,1
6393804.01,1,0,0,1,1,1
6393854,1,1,0,1,1,1
6393904,1,0,0,1,1,1
6393954,1,1,0,1,1,1
6394004,1,0,0,0,1,1
6394054,1,1,0,0,1,1
6394104,1,0,0,1,1,1
6394104.01,1,0,0,1,0,1
6394154,1,1,0,1,0,1
6394204,1,0,0,0,0,1
6394254,1,1,0,0,0,1
6394304,1,0,0,0,0,1
6394354,1,1,0,0,0,1
6394404,1,0,0,0,0,1
6394454,1,1,0,0,0,1
6394504,1,0,0,0,0,1
6394504.01,1,0,0,0,1,1
6394554,1,1,0,0,1,1
6394604,1,0,0,0,1,1
6394604.01,1,0,0,0,0,1
6394654,1,1,0,0,0,1
6394704,1,0,0,0,0,1
6394754,1,1,0,0,0,1
6394804,1,0,0,0,0,1
6394854,1,1,0,0,0,1
6394904,1,0,0,0,0,1
6394954,1,1,0,0,0,1
6395004,1,0,0,0,0,1
6395054,1,1,0,0,0,1
6395104,1,0,0,0,0,1
6395154,1,1,0,0,0,1
6395204,1,0,0,0,0,1
6395254,1,1,0,0,0,1
6395304,1,0,0,0,0,1
6395354,1,1,0,0,0,1
6395404,1,0,0,0,0,1
6395454,1,1,0,0,0,1
6395504,1,0,0,0,0,1
6395554,1,1,0,0,0,1
6395604,1,0,0,0,0,1
6395654,1,1,0,0,0,1
6395704,1,0,0,0,0,1
6395754,1,1,0,0,0,1
6395804,1,0,0,0,0,1
6395854,1,1,0,0,0,1
6395904,1,0,0,0,0,1
6395954,1,1,0,0,0,1
6396004,1,0,0,0,0,1
6396054,1,1,0,0,0,1
6396104,1,0,0,0,0,1
6396154,1,1,0,0,0,1
6396204,1,0,0,0,0,1
6396254,1,1,0,0,0,1
6396304,1,0,0,0,0,1
6396354,1,1,0,0,0,1
6396404,1,0,0,0,0,1
6396454,1,1,0,0,0,1
6396504,1,0,0,0,0,1
6396554,1,1,0,0,0,1
6396604,1,0,0,0,0,1
6396654,1,1,0,0,0,1
6396704,1,0,0,0,0,1
6396754,1,1,0,0,0,1
6396804,1,0,0,0,0,1
6396854,1,1,0,0,0,1
6396904,1,0,0,0,0,1
6396954,1,1,0,0,0,1
6397004,1,0,0,0,0,1
6397054,1,1,0,0,0,1
6397104,1,0,0,0,0,1
6397154,1,1,0,0,0,1
6397204,1,0,0,0,0,1
6397254,1,1,0,0,0,1
6397304,1,0,0,0,0,1
6397354,1,1,0,0,0,1
6397404,1,0,0,0,0,1
6397454,1,1,0,0,0,1
6397504,1,0,0,0,0,1
6397554,1,1,0,0,0,1
6397604,1,0,0,0,0,1
6397654,1,1,0,0,0,1
6397704,1,0,0,0,0,1
6397754,1,1,0,0,0,1
6397804,1,0,0,0,0,1
6397854,1,1,0,0,0,1
6397904,1,0,0,0,0,1
6397954,1,1,0,0,0,1
6398004,1,0,0,0,0,1
6398054,1,1,0,0,0,1
6398104,1,0,0,0,0,1
6398154,1,1,0,0,0,1
6398204,1,0,0,0,0,1
6398254,1,1,0,0,0,1
6398304,1,0,0,0,0,1
6398354,1,1,0,0,0,1
6398404,1,0,0,0,0,1
6398454,1,1,0,0,0,1
6398504,1,0,1,0,0,1
6398554,1,1,1,0,0,1
6398604,1,0,1,0,0,1
6398604.01,1,0,1,0,z,1
6398654,1,1,1,0,z,1
6398704,1,0,0,0,z,1
6398754,1,1,0,0,z,1
6398804,1,0,0,0,z,1
6398854,1,1,0,0,z,1
6398904,1,0,0,0,z,1
6459154,1,1,0,0,z,1
6459204,1,0,1,0,z,1
6459254,1,1,1,0,z,1
6459304,1,0,1,0,z,1
6459354,1,1,1,0,z,1
6459404,1,0,0,0,z,1
6459454,1,1,0,0,z,1
6459504,1,0,0,0,z,1
6459554,1,1,0,0,z,1
6459604,1,0,0,0,z,1
6459604.01,1,0,0,0,1,1
6459654,1,1,0,0,1,1
6459704,1,0,0,0,1,1
6459704.01,1,0,0,0,0,1
6459754,1,1,0,0,0,1
6459804,1,0,0,1,0,1
6459854,1,1,0,1,0,1
6459904,1,0,0,1,0,1
6459954,1,1,0,1,0,1
6460004,1,0,0,0,0,1
6460054,1,1,0,0,0,1
6460104,1,0,0,0,0,1
6460154,1,1,0,0,0,1
6460204,1,0,0,0,0,1
6460254,1,1,0,0,0,1
6460304,1,0,0,0,0,1
6460354,1,1,0,0,0,1
6460404,1,0,0,0,0,1
6460454,1,1,0,0,0,1
6460504,1,0,0,0,0,1
6460554,1,1,0,0,0,1
6460604,1,0,0,0,0,1
6460654,1,1,0,0,0,1
6460704,1,0,0,0,0,1
6460754,1,1,0,0,0,1
6460804,1,0,0,0,0,1
